month,grid_id,lon,lat,oisst_lon,oisst_lat,sst_c,sst_anomaly_c,n_valid_days,n_days_total,valid_day_fraction,source_status
2003-01-01,G025_R383_C1146,106.625,-5.875,106.625,-5.875,28.991289631012947,0.5370967563602232,31,31,1.0,ok
2003-01-01,G025_R383_C1147,106.875,-5.875,106.875,-5.875,28.99064451648343,0.529032247020833,31,31,1.0,ok
2003-01-01,G025_R384_C1132,103.125,-6.125,103.125,-6.125,28.973547904722153,0.4054838622048978,31,31,1.0,ok
2003-01-01,G025_R384_C1133,103.375,-6.125,103.375,-6.125,29.07193491535802,0.5112903158991567,31,31,1.0,ok
2003-01-01,G025_R384_C1134,103.625,-6.125,103.625,-6.125,29.12709605309271,0.5745161148689447,31,31,1.0,ok
2003-01-01,G025_R384_C1135,103.875,-6.125,103.875,-6.125,29.16935416190855,0.6283870798445517,31,31,1.0,ok
2003-01-01,G025_R384_C1136,104.125,-6.125,104.125,-6.125,29.177741204538652,0.648709662619137,31,31,1.0,ok
2003-01-01,G025_R384_C1137,104.375,-6.125,104.375,-6.125,29.16128952272477,0.642580631399347,31,31,1.0,ok
2003-01-01,G025_R384_C1138,104.625,-6.125,104.625,-6.125,29.105160620904737,0.5954838584988348,31,31,1.0,ok
2003-01-01,G025_R384_C1139,104.875,-6.125,104.875,-6.125,29.077418665732107,0.5745161181736377,31,31,1.0,ok
2003-01-01,G025_R384_C1140,105.125,-6.125,105.125,-6.125,29.094837988576582,0.5993548213474212,31,31,1.0,ok
2003-01-01,G025_R384_C1141,105.375,-6.125,105.375,-6.125,29.157418527910785,0.6719354677104181,31,31,1.0,ok
2003-01-01,G025_R384_C1142,105.625,-6.125,105.625,-6.125,29.243547808739446,0.7645161050942636,31,31,1.0,ok
2003-01-01,G025_R385_C1132,103.125,-6.375,103.125,-6.375,28.93838660947738,0.3735483755027094,31,31,1.0,ok
2003-01-01,G025_R385_C1133,103.375,-6.375,103.375,-6.375,29.02935428004111,0.47193546977735334,31,31,1.0,ok
2003-01-01,G025_R385_C1134,103.625,-6.375,103.625,-6.375,29.051934765231223,0.501612893035335,31,31,1.0,ok
2003-01-01,G025_R385_C1135,103.875,-6.375,103.875,-6.375,29.06806392054404,0.5274193421486886,31,31,1.0,ok
2003-01-01,G025_R385_C1136,104.125,-6.375,104.125,-6.375,29.059354105303363,0.5283870834016031,31,31,1.0,ok
2003-01-01,G025_R385_C1137,104.375,-6.375,104.375,-6.375,29.04225730895996,0.5212903069031816,31,31,1.0,ok
2003-01-01,G025_R385_C1138,104.625,-6.375,104.625,-6.375,29.00516048554451,0.4925806368550947,31,31,1.0,ok
2003-01-01,G025_R385_C1139,104.875,-6.375,104.875,-6.375,29.011289596557617,0.5054838640555259,31,31,1.0,ok
2003-01-01,G025_R385_C1140,105.125,-6.375,105.125,-6.375,29.079999369959676,0.5812903125920603,31,31,1.0,ok
2003-01-01,G025_R385_C1141,105.375,-6.375,105.375,-6.375,29.164515464536606,0.671935474860572,31,31,1.0,ok
2003-01-01,G025_R385_C1142,105.625,-6.375,105.625,-6.375,29.265483302454793,0.7741935277177442,31,31,1.0,ok
2003-01-01,G025_R386_C1132,103.125,-6.625,103.125,-6.625,28.852257328648722,0.29161289766911536,31,31,1.0,ok
2003-01-01,G025_R386_C1133,103.375,-6.625,103.375,-6.625,28.92193486613612,0.36645160176821295,31,31,1.0,ok
2003-01-01,G025_R386_C1134,103.625,-6.625,103.625,-6.625,28.91870910890641,0.36935482919216156,31,31,1.0,ok
2003-01-01,G025_R386_C1135,103.875,-6.625,103.875,-6.625,28.926773686562814,0.38548386024851955,31,31,1.0,ok
2003-01-01,G025_R386_C1136,104.125,-6.625,104.125,-6.625,28.906451071462325,0.3735483785069758,31,31,1.0,ok
2003-01-01,G025_R386_C1137,104.375,-6.625,104.375,-6.625,28.908063827022428,0.3825806333653389,31,31,1.0,ok
2003-01-01,G025_R386_C1138,104.625,-6.625,104.625,-6.625,28.922902507166707,0.4035483814415432,31,31,1.0,ok
2003-01-01,G025_R386_C1139,104.875,-6.625,104.875,-6.625,28.988708865258,0.47548385757592415,31,31,1.0,ok
2003-01-01,G025_R386_C1141,105.375,-6.625,105.375,-6.625,29.18935412745322,0.6851612762698243,31,31,1.0,ok
2003-01-01,G025_R387_C1132,103.125,-6.875,103.125,-6.875,28.782902686826645,0.22419354163350597,31,31,1.0,ok
2003-01-01,G025_R387_C1133,103.375,-6.875,103.375,-6.875,28.83258007418725,0.2767741819543223,31,31,1.0,ok
2003-01-01,G025_R387_C1134,103.625,-6.875,103.625,-6.875,28.817418621432395,0.26774192949937237,31,31,1.0,ok
2003-01-01,G025_R387_C1135,103.875,-6.875,103.875,-6.875,28.809031517274917,0.26516128403525197,31,31,1.0,ok
2003-01-01,G025_R387_C1136,104.125,-6.875,104.125,-6.875,28.7887092098113,0.2509677327207981,31,31,1.0,ok
2003-01-01,G025_R387_C1137,104.375,-6.875,104.375,-6.875,28.79580565421812,0.2664516046643257,31,31,1.0,ok
2003-01-01,G025_R387_C1138,104.625,-6.875,104.625,-6.875,28.82870895631852,0.3035483816939016,31,31,1.0,ok
2003-01-01,G025_R387_C1139,104.875,-6.875,104.875,-6.875,28.91580581665039,0.3951612816702935,31,31,1.0,ok
2003-01-01,G025_R387_C1140,105.125,-6.875,105.125,-6.875,29.07870889479114,0.5622580536911564,31,31,1.0,ok
2003-01-01,G025_R387_C1141,105.375,-6.875,105.375,-6.875,29.18516060613817,0.6709677239339198,31,31,1.0,ok
2003-01-01,G025_R387_C1142,105.625,-6.875,105.625,-6.875,29.26838634860131,0.7541935280446084,31,31,1.0,ok
2003-01-01,G025_R387_C1143,105.875,-6.875,105.875,-6.875,29.261934957196637,0.7422580507493788,31,31,1.0,ok
2003-01-01,G025_R388_C1132,103.125,-7.125,103.125,-7.125,28.669999276438066,0.11290322256184393,31,31,1.0,ok
2003-01-01,G025_R388_C1133,103.375,-7.125,103.375,-7.125,28.705483405820786,0.14999999971159042,31,31,1.0,ok
